PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,SHAPE_AREA,SHAPE_LEN
TAS_21680,Birralee #2,Conservation Covenant,ACCP,IV,Y,0.00000000,117.79956818,117.79956818,1/07/2005,1/07/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.80893041,-41.43707362,M,TAS21680,0.00012689607,0.11113845480
TAS_21816,Thinking Frog - Tinderbox,Conservation Covenant,ACCP,IV,Y,0.00000000,35.22801590,35.22801590,19/09/2007,19/09/2007,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.31865211,-43.03265588,M,TAS21816,0.00003890997,0.04214654279
TAS_21837,Browns River Fern Tree,Conservation Covenant,ACCP,IV,Y,0.00000000,52.82272720,52.82272720,31/10/2007,31/10/2007,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.26930772,-42.93934938,M,TAS21837,0.00005825565,0.04590677276
TAS_21861,Connemara,Conservation Covenant,ACCP,IV,Y,0.00000000,24.02393150,24.02393150,13/12/2006,13/12/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.25845527,-41.88096460,M,TAS21861,0.00002605866,0.05218764925
TAS_21894,Lucaston,Conservation Covenant,ACCP,IV,Y,0.00000000,12.27324390,12.27324390,4/08/2005,4/08/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.04331060,-42.95499652,M,TAS21894,0.00001353874,0.02991988093
TAS_21902,The Flat Iron and Hunterston,Conservation Covenant,ACCP,IV,Y,0.00000000,471.10659790,471.10659790,24/10/2006,24/10/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.96919830,-42.14037291,M,TAS21902,0.00051308104,0.33814497854
TAS_21917,The Sheepwash,Conservation Covenant,ACCP,IV,Y,0.00000000,55.60149002,55.60149002,19/05/2006,19/05/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.28269798,-43.28742852,M,TAS21917,0.00006166498,0.04364258293
TAS_21922,North Bruny #1,Conservation Covenant,ACCP,IV,Y,0.00000000,9.41484451,9.41484451,2/03/2007,2/03/2007,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.32752712,-43.09964199,M,TAS21922,0.00001040965,0.02682516150
TAS_21924,North Bruny #3,Conservation Covenant,ACCP,IV,Y,0.00000000,32.07354355,32.07354355,1/12/2006,1/12/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.35489240,-43.08022100,M,TAS21924,0.00003545206,0.03632647866
TAS_21937,Mountain Road Lilydale,Conservation Covenant,ACCP,IV,Y,0.00000000,39.47537994,39.47537994,31/08/2005,31/08/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.24684774,-41.26501942,M,TAS21937,0.00004241661,0.05322696878
TAS_21938,Golden Valley #2,Conservation Covenant,ACCP,IV,Y,0.00000000,29.69627762,29.69627762,27/07/2005,27/07/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.70746027,-41.64033864,M,TAS21938,0.00003209174,0.05210621441
TAS_21971,Goullees Road,Conservation Covenant,ACCP,IV,Y,0.00000000,33.14220428,33.14220428,5/12/2006,5/12/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.21382704,-41.32585484,M,TAS21971,0.00003564414,0.03491788399
TAS_21976,Lake Wee One,Conservation Covenant,ACCP,IV,Y,0.00000000,18.21080971,18.21080971,12/12/2006,12/12/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.20911162,-41.32278281,M,TAS21976,0.00001958517,0.02194530430
TAS_20404,Swanston #1,Conservation Covenant,ACCP,NA,N,0.00000000,237.15647888,237.15647888,19/08/2002,19/08/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.72060569,-42.33055350,M,TAS20404,0.00025904880,0.14318645448
TAS_20424,Mawbanna,Conservation Covenant,ACCP,IV,Y,0.00000000,20.03792191,20.03792191,21/01/2008,21/01/2008,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,145.36104791,-40.98405090,M,TAS20424,0.00002144061,0.03415971483
TAS_20438,Timsbury Bush,Conservation Covenant,ACCP,IV,Y,0.00000000,91.71246338,91.71246338,2/10/2002,2/10/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.07711049,-42.52713672,M,TAS20438,0.00010048509,0.04001023768
TAS_20450,Valleyfield,Conservation Covenant,ACCP,IV,Y,0.00000000,204.87989807,204.87989807,8/08/2003,8/08/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.30859259,-41.80276626,M,TAS20450,0.00022194506,0.22002170217
TAS_20458,Murrayfield & Kirby Lodge,Conservation Covenant,ACCP,IV,Y,0.00000000,5.47107935,5.47107935,26/09/2000,26/09/2000,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.36251491,-43.13007735,M,TAS20458,0.00000605228,0.01261139059
TAS_20459,Wind Song,Conservation Covenant,ACCP,IV,Y,0.00000000,42.56744766,42.56744766,26/09/2001,26/09/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.91806667,-42.35158828,M,TAS20459,0.00004651132,0.03496903193
TAS_20461,Lughrata,Conservation Covenant,ACCP,IV,Y,0.00000000,101.78797913,101.78797913,19/02/2002,19/02/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.93976509,-39.94700381,M,TAS20461,0.00010727028,0.05057431020
TAS_20466,Lilyburn,Conservation Covenant,ACCP,IV,Y,0.00000000,783.38635254,783.38635254,6/09/2001,6/09/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.45535884,-41.55035816,M,TAS20466,0.00084541751,0.18112570175
TAS_20474,Possums Place,Conservation Covenant,ACCP,IV,Y,0.00000000,25.81719017,25.81719017,25/02/2004,4/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.19136602,-42.08539115,M,TAS20474,0.00002809171,0.02958919576
TAS_20477,Birralee,Conservation Covenant,ACCP,IV,Y,0.00000000,20.92841911,20.92841911,27/07/2005,11/07/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.78163075,-41.37632034,M,TAS20477,0.00002252507,0.03277615668
TAS_20487,Lake Leake,Conservation Covenant,ACCP,IV,Y,0.00000000,16.31389427,16.31389427,11/09/2001,11/09/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.97853812,-42.01885093,M,TAS20487,0.00001773240,0.02475128096
TAS_20493,Royden,Conservation Covenant,ACCP,IV,Y,0.00000000,98.98217773,98.98217773,13/05/2004,13/05/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.09252247,-42.59112004,M,TAS20493,0.00010855288,0.08585501747
TAS_20497,Isis Vale #1,Conservation Covenant,ACCP,IV,Y,0.00000000,18.70949173,18.70949173,3/07/2001,3/07/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.26299479,-41.86565441,M,TAS20497,0.00002028869,0.02146845695
TAS_20507,The Township,Conservation Covenant,ACCP,IV,Y,0.00000000,46.73365402,46.73365402,22/04/2008,22/04/2008,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.34603920,-43.09958211,M,TAS20507,0.00005167095,0.05526116472
TAS_20510,Cambria #2,Conservation Covenant,ACCP,IV,Y,0.00000000,137.13027954,137.13027954,2/09/2004,2/09/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.00700353,-42.12214107,M,TAS20510,0.00014930242,0.10646354789
TAS_20528,Woodbury Hill,Conservation Covenant,ACCP,IV,Y,0.00000000,1090.61682129,1090.61682129,8/07/2003,8/07/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.28952252,-42.22171548,M,TAS20528,0.00118884527,0.61540827949
TAS_20529,Ravensdale #1,Conservation Covenant,ACCP,IV,Y,0.00000000,35.88293839,35.88293839,3/02/2003,3/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.92401478,-42.35145904,M,TAS20529,0.00003920503,0.04716096209
TAS_20531,Nugara,Conservation Covenant,ACCP,IV,Y,0.00000000,44.16864014,44.16864014,28/03/2002,28/03/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,143.93065413,-39.98829035,M,TAS20531,0.00004657518,0.02869071389
TAS_20533,Two Rivers,Conservation Covenant,ACCP,IV,Y,0.00000000,243.32072449,243.32072449,4/02/2003,4/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.34418606,-41.47125156,M,TAS20533,0.00026227559,0.15115280165
TAS_20538,Douglas River 2,Conservation Covenant,ACCP,IV,Y,0.00000000,45.47203827,45.47203827,4/10/2004,4/10/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.24175451,-41.80723422,M,TAS20538,0.00004926603,0.02833432144
TAS_20539,Vaucluse,Conservation Covenant,ACCP,IV,Y,0.00000000,122.85460663,122.85460663,4/02/2003,4/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.42463164,-41.78761224,M,TAS20539,0.00013306716,0.04844630730
TAS_20545,Barton,Conservation Covenant,ACCP,IV,Y,0.00000000,264.96945190,264.96945190,25/03/2002,25/03/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.22097090,-41.83325895,M,TAS20545,0.00028718354,0.16745513603
TAS_20547,Rocky Hills #1,Conservation Covenant,ACCP,IV,Y,0.00000000,423.99298096,423.99298096,3/10/2002,3/10/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.98953779,-42.21119919,M,TAS20547,0.00046225251,0.09419923906
TAS_20541,Arndell,Conservation Covenant,ACCP,IV,Y,0.00000000,418.31875610,418.31875610,5/02/2003,5/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.13174747,-42.61670128,M,TAS20541,0.00045901167,0.21302715702
TAS_20555,Wattle Grove Royal George,Conservation Covenant,ACCP,IV,Y,0.00000000,124.63557434,124.63557434,7/11/2002,7/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.88940517,-41.85832855,M,TAS20555,0.00013513698,0.15984978176
TAS_20559,Ceres,Conservation Covenant,ACCP,IV,Y,0.00000000,32.05049896,32.05049896,8/05/2002,8/05/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.44347509,-42.38907101,M,TAS20559,0.00003504023,0.03254471435
TAS_20565,Glasslough,Conservation Covenant,ACCP,IV,Y,0.00000000,102.21729279,102.21729279,27/05/2002,27/05/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.41673684,-41.75548049,M,TAS20565,0.00011065664,0.04561533291
TAS_20572,Connorville and Big Den #1,Conservation Covenant,ACCP,IV,Y,0.00000000,3097.23120117,3097.23120117,24/10/2006,24/10/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.09051121,-41.86655136,M,TAS20572,0.00336198196,0.91835047868
TAS_20573,Girl Guides,Conservation Covenant,ACCP,IV,Y,0.00000000,11.18491936,11.18491936,10/03/2004,10/03/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.20813749,-41.31861073,M,TAS20573,0.00001202820,0.01948304987
TAS_20577,Tayhan Park,Conservation Covenant,ACCP,IV,Y,0.00000000,86.86321259,86.86321259,10/03/2004,10/03/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.33673524,-41.77809736,M,TAS20577,0.00009406665,0.05113485924
TAS_20580,Allanvale,Conservation Covenant,ACCP,IV,Y,0.00000000,71.25770569,71.25770569,4/02/2003,4/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.96269092,-42.63874886,M,TAS20580,0.00007819599,0.06068444662
TAS_20590,Rosedale,Conservation Covenant,ACCP,IV,Y,0.00000000,204.05807495,204.05807495,9/04/2002,9/04/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.44548828,-42.58984387,M,TAS20590,0.00022379759,0.08202255626
TAS_20594,Quamby Bluff,Conservation Covenant,ACCP,IV,Y,0.00000000,33.63247299,33.63247299,29/07/2003,29/07/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.73158257,-41.64890494,M,TAS20594,0.00003635066,0.02787946336
TAS_20602,Mount Misery #1,Conservation Covenant,ACCP,IV,Y,0.00000000,88.67903137,88.67903137,14/08/2000,2/07/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.02638888,-42.97735484,M,TAS20602,0.00009785927,0.04987782714
TAS_20604,Four Mile Creek #2,Conservation Covenant,ACCP,IV,Y,0.00000000,11.42528343,11.42528343,2/09/2004,2/09/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.28265302,-41.56046270,M,TAS20604,0.00001233181,0.02034725507
TAS_20606,Skemps Myrtle Bank,Conservation Covenant,ACCP,IV,Y,0.00000000,43.49505234,43.49505234,19/08/2003,19/08/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.36232869,-41.29832621,M,TAS20606,0.00004675861,0.06609286525
TAS_20607,Seaview Farm,Conservation Covenant,ACCP,IV,Y,0.00000000,81.49630737,81.49630737,5/02/2003,5/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.20233849,-41.52752326,M,TAS20607,0.00008792124,0.06959549384
TAS_20610,Seaford,Conservation Covenant,ACCP,IV,Y,0.00000000,35.83221054,35.83221054,12/12/2001,12/12/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.95961409,-42.35708228,M,TAS20610,0.00003915627,0.04562966407
TAS_20611,Friendly Beaches #2,Conservation Covenant,ACCP,IV,Y,0.00000000,77.56833649,77.56833649,12/12/2001,12/12/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.25749707,-42.00483267,M,TAS20611,0.00008429738,0.04680173584
TAS_20612,River of Peace,Conservation Covenant,ACCP,IV,Y,0.00000000,162.18962097,162.18962097,14/02/2002,14/02/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.01945782,-42.17246381,M,TAS20612,0.00017671770,0.06354554928
TAS_20619,Cranbrook House,Conservation Covenant,ACCP,IV,Y,0.00000000,432.68695068,432.68695068,25/11/2002,25/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.13421655,-41.99119939,M,TAS20619,0.00047025781,0.19297337987
TAS_20629,Tarella,Conservation Covenant,ACCP,IV,Y,0.00000000,227.31289673,227.31289673,25/11/2002,25/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.08057325,-42.51567843,M,TAS20629,0.00024904252,0.12911623208
TAS_20630,Lake Leake Run,Conservation Covenant,ACCP,IV,Y,0.00000000,144.63894653,144.63894653,5/06/2003,5/06/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.84008390,-42.01672442,M,TAS20630,0.00015721370,0.05990369713
TAS_20634,Warragul Farm,Conservation Covenant,ACCP,IV,Y,0.00000000,12.94262314,12.94262314,5/02/2003,5/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.99604467,-41.44122032,M,TAS20634,0.00001394422,0.01614073921
TAS_20645,Wootton,Conservation Covenant,ACCP,IV,Y,0.00000000,305.75073242,305.75073242,16/12/2002,16/12/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.19704252,-42.62002440,M,TAS20645,0.00033550455,0.17578956162
TAS_20638,Strathsey,Conservation Covenant,ACCP,IV,Y,0.00000000,723.83923340,723.83923340,3/02/2003,3/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.89310335,-41.64073907,M,TAS20638,0.00078209499,0.36881503891
TAS_20648,High Bottom,Conservation Covenant,ACCP,IV,Y,0.00000000,184.78466797,184.78466797,5/02/2003,5/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.24517563,-42.33045885,M,TAS20648,0.00020183423,0.08933565564
TAS_20651,Castles Sugarloaf,Conservation Covenant,ACCP,IV,Y,0.00000000,0.02902948,0.02902948,13/02/2002,13/02/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.84553118,-42.34299928,M,TAS20651,0.00000003171,0.00542799685
TAS_20655,Four Mile Creek #1,Conservation Covenant,ACCP,IV,Y,0.00000000,18.04524803,18.04524803,10/03/2004,10/03/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.27146251,-41.54887333,M,TAS20655,0.00001947364,0.02225571183
TAS_20658,Mount Elephant,Conservation Covenant,ACCP,IV,Y,0.00000000,22.15182495,22.15182495,24/07/2003,24/07/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.24971100,-41.60090539,M,TAS20658,0.00002392343,0.04249885364
TAS_20660,Tiffanys Park,Conservation Covenant,ACCP,IV,Y,0.00000000,50.93014145,50.93014145,11/07/2002,11/07/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.35457977,-41.15254648,M,TAS20660,0.00005463309,0.03891935018
TAS_20671,Fonthill,Conservation Covenant,ACCP,IV,Y,0.00000000,274.27896118,274.27896118,6/12/2002,6/12/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.56752083,-42.33294658,M,TAS20671,0.00029959318,0.09323280413
TAS_20690,The View Stonor,Conservation Covenant,ACCP,IV,Y,0.00000000,36.38551331,36.38551331,2/08/2002,2/08/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.40112920,-42.42563065,M,TAS20690,0.00003980202,0.05628506091
TAS_20698,St Helens 2,Conservation Covenant,ACCP,IV,Y,0.00000000,46.38191605,46.38191605,26/10/2004,26/10/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.26436099,-41.29725114,M,TAS20698,0.00004986215,0.06862211021
TAS_20699,Marathon,Conservation Covenant,ACCP,IV,Y,0.00000000,1123.03186035,1123.03186035,2/09/2004,2/09/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.42629027,-41.57224722,M,TAS20699,0.00121229152,0.22261688279
TAS_20707,Lands End,Conservation Covenant,ACCP,IV,Y,0.00000000,9.72346210,9.72346210,10/10/2001,10/10/2001,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.30735729,-40.20464865,M,TAS20707,0.00001028541,0.01321811566
TAS_20711,Connorville,Conservation Covenant,ACCP,IV,Y,0.00000000,13.27617836,13.27617836,25/11/2002,25/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.09285544,-41.92687621,M,TAS20711,0.00001441039,0.01911708742
TAS_20717,Rathmolyn,Conservation Covenant,ACCP,IV,Y,0.00000000,115.88822174,115.88822174,25/11/2002,25/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.16854030,-41.53317783,M,TAS20717,0.00012503177,0.04848631043
TAS_20718,Underwood #1,Conservation Covenant,ACCP,IV,Y,0.00000000,5.48134184,5.48134184,17/01/2005,17/01/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.22586123,-41.28267498,M,TAS20718,0.00000589141,0.00994459296
TAS_20725,The Nutshell,Conservation Covenant,ACCP,IV,Y,0.00000000,451.55209351,451.55209351,4/02/2003,4/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.27025615,-42.62626273,M,TAS20725,0.00049551867,0.10577895920
TAS_20728,Christmas Hills,Conservation Covenant,ACCP,IV,Y,0.00000000,7.75324154,7.75324154,3/02/2003,3/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.60645981,-41.47127297,M,TAS20728,0.00000835710,0.01567766479
TAS_20732,Yarraman,Conservation Covenant,ACCP,IV,Y,0.00000000,210.98381042,210.98381042,22/11/2002,22/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.46381315,-42.57477589,M,TAS20732,0.00023134284,0.17143460368
TAS_20706,Fairfield,Conservation Covenant,ACCP,IV,Y,0.00000000,299.79431152,299.79431152,3/02/2003,3/02/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.35782501,-41.77323326,M,TAS20706,0.00032458133,0.53256893182
TAS_20712,Marchwiel Bream Creek,Conservation Covenant,ACCP,IV,Y,0.00000000,80.22232819,80.22232819,7/08/2002,7/08/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.85495105,-42.79571130,M,TAS20712,0.00008823638,0.12187233752
TAS_20721,Morielle (Bellingham),Conservation Covenant,ACCP,IV,Y,0.00000000,87.74622345,87.74622345,22/02/2002,22/02/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.17458825,-41.04732043,M,TAS20721,0.00009397757,0.06493227807
TAS_20730,Forton #1,Conservation Covenant,ACCP,IV,Y,0.00000000,280.14764404,280.14764404,18/10/2002,24/03/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.30498481,-41.74736694,M,TAS20730,0.00030321561,0.23162785866
TAS_20731,Camperdown Nile,Conservation Covenant,ACCP,IV,Y,0.00000000,147.02949524,147.02949524,4/11/2005,4/11/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.38937330,-41.65115362,M,TAS20731,0.00015890691,0.11667357837
TAS_20735,Gulf Road Liffey,Conservation Covenant,ACCP,IV,Y,0.00000000,15.53543758,15.53543758,30/03/2006,30/03/2006,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.84343381,-41.67690290,M,TAS20735,0.00001679828,0.02396824961
TAS_20737,Pelham Tier,Conservation Covenant,ACCP,IV,Y,0.00000000,114.80065918,114.80065918,25/02/2004,25/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.04412027,-42.57220036,M,TAS20737,0.00012587642,0.07590004492
TAS_20742,Meadowbank,Conservation Covenant,ACCP,IV,Y,0.00000000,780.52819824,780.52819824,13/08/2003,13/08/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.79125539,-42.65534135,M,TAS20742,0.00085677149,0.32152068672
TAS_20744,Glen Craig,Conservation Covenant,ACCP,IV,Y,0.00000000,250.56419373,250.56419373,18/04/2002,18/04/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.07927310,-42.65682506,M,TAS20744,0.00027509345,0.09844763472
TAS_20760,Jandawira,Conservation Covenant,ACCP,IV,Y,0.00000000,67.22836304,67.22836304,17/05/2005,17/05/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.67249714,-41.42774325,M,TAS20760,0.00007241731,0.04223218082
TAS_20763,Ratharney,Conservation Covenant,ACCP,IV,Y,0.00000000,112.10664368,112.10664368,20/03/2007,20/03/2007,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.49346342,-42.21792516,M,TAS20763,0.00012223206,0.05473664410
TAS_20788,Richmond,Conservation Covenant,ACCP,IV,Y,0.00000000,66.16429901,66.16429901,29/04/2003,29/04/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.38089055,-42.74570606,M,TAS20788,0.00007274520,0.04084833919
TAS_20792,Apslawn #1,Conservation Covenant,ACCP,IV,Y,0.00000000,42.64423752,42.64423752,25/01/2002,16/07/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,148.19763301,-41.92847987,M,TAS20792,0.00004628866,0.03073225432
TAS_20797,Ellesmere,Conservation Covenant,ACCP,IV,Y,0.00000000,322.41598511,322.41598511,25/11/2002,25/11/2002,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.29672718,-42.42167990,M,TAS20797,0.00035265738,0.12080202299
TAS_20799,Preston,Conservation Covenant,ACCP,IV,Y,0.00000000,16.51634407,16.51634407,31/07/2003,31/07/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.03556611,-41.29194669,M,TAS20799,0.00001775443,0.02257264741
TAS_20802,Raymond Road Gunns Plains,Conservation Covenant,ACCP,IV,Y,0.00000000,18.38926697,18.38926697,2/09/2004,2/09/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.04747468,-41.28815861,M,TAS20802,0.00001976660,0.02745295831
TAS_20813,Erriba,Conservation Covenant,ACCP,IV,Y,0.00000000,20.28888321,20.28888321,8/02/2005,8/02/2005,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.13720316,-41.43404071,M,TAS20813,0.00002185665,0.02605550836
TAS_20814,Noonameena Wilmot,Conservation Covenant,ACCP,IV,Y,0.00000000,13.23371315,13.23371315,3/09/2004,3/09/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.14827078,-41.43039147,M,TAS20814,0.00001425556,0.01966868083
TAS_20828,Gwandalan,Conservation Covenant,ACCP,IV,Y,0.00000000,20.69507790,20.69507790,20/11/2003,20/11/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,146.08244448,-41.21145766,M,TAS20828,0.00002221943,0.01895954420
TAS_20840,Ashby,Conservation Covenant,ACCP,IV,Y,0.00000000,330.96142578,330.96142578,10/03/2004,10/03/2004,TAS,TAS_DPIPWE,TAS_DPIPWE,P,,T,1,147.42555193,-42.02851194,M,TAS20840,0.00035981468,0.10862230803
TAS_50049,George Town,Conservation Area,CA,VI,Y,0.00000000,127.03433228,127.03433228,25/02/1987,30/04/1999,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,B,1,146.81090078,-41.09811256,M,TAS50049,0.00013615925,0.05872429024
TAS_50051,Gordons Ridge,Conservation Area,CA,VI,Y,0.00000000,163.88615417,163.88615417,27/12/2000,27/12/2000,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,T,1,147.46655737,-42.58723984,M,TAS50051,0.00017973184,0.06925294617
TAS_50053,Granite Tor,Conservation Area,CA,VI,Y,0.00000000,22447.96289063,22447.96289063,16/07/1980,30/04/1999,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,T,1,145.76023787,-41.73278544,M,TAS50053,0.02429309032,1.01323047294
TAS_50033,Dans Hill,Conservation Area,CA,VI,Y,0.00000000,714.19189453,714.19189453,25/06/2003,25/06/2003,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,T,1,146.76894387,-41.22193018,M,TAS50033,0.00076676096,0.22031436337
TAS_50035,Dasher River,Conservation Area,CA,VI,Y,0.00000000,198.17993164,198.17993164,27/12/2000,27/12/2000,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,T,1,146.41623056,-41.40239528,M,TAS50035,0.00021339051,0.07937560751
TAS_50036,Denison Rivulet,Conservation Area,CA,VI,Y,0.00000000,99.37992859,99.37992859,4/05/1983,30/04/1999,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,B,1,148.26980311,-41.78761109,M,TAS50036,0.00010767153,0.15045793851
TAS_50038,Devils Den,Conservation Area,CA,VI,Y,0.00000000,82.13957977,82.13957977,27/12/2000,27/12/2000,TAS,TAS_DPIPWE,TAS_DPIPWE,G,,T,1,147.26287834,-42.57931739,M,TAS50038,0.00009007061,0.06324601409
